"user_id","movie_title","genre","rating","release_date","age","gender","occupation"
838,"Babe (1995)","Comedy",4,1995-01-01,23,"M","student"
840,"Babe (1995)","Drama",5,1995-01-01,39,"M","artist"
840,"Babe (1995)","Childrens",5,1995-01-01,39,"M","artist"
840,"Babe (1995)","Comedy",5,1995-01-01,39,"M","artist"
846,"Babe (1995)","Drama",4,1995-01-01,27,"M","lawyer"
846,"Babe (1995)","Comedy",4,1995-01-01,27,"M","lawyer"
846,"Babe (1995)","Childrens",4,1995-01-01,27,"M","lawyer"
847,"Babe (1995)","Drama",4,1995-01-01,29,"M","student"
847,"Babe (1995)","Childrens",4,1995-01-01,29,"M","student"
847,"Babe (1995)","Comedy",4,1995-01-01,29,"M","student"
85,"Babe (1995)","Childrens",4,1995-01-01,51,"M","educator"
85,"Babe (1995)","Comedy",4,1995-01-01,51,"M","educator"
85,"Babe (1995)","Drama",4,1995-01-01,51,"M","educator"
850,"Babe (1995)","Drama",5,1995-01-01,34,"M","technician"
850,"Babe (1995)","Childrens",5,1995-01-01,34,"M","technician"
850,"Babe (1995)","Comedy",5,1995-01-01,34,"M","technician"
851,"Babe (1995)","Drama",4,1995-01-01,18,"M","other"
851,"Babe (1995)","Comedy",4,1995-01-01,18,"M","other"
851,"Babe (1995)","Childrens",4,1995-01-01,18,"M","other"
854,"Babe (1995)","Drama",5,1995-01-01,29,"F","student"
854,"Babe (1995)","Comedy",5,1995-01-01,29,"F","student"
854,"Babe (1995)","Childrens",5,1995-01-01,29,"F","student"
864,"Babe (1995)","Drama",5,1995-01-01,27,"M","programmer"
864,"Babe (1995)","Comedy",5,1995-01-01,27,"M","programmer"
864,"Babe (1995)","Childrens",5,1995-01-01,27,"M","programmer"
87,"Babe (1995)","Drama",5,1995-01-01,47,"M","administrator"
87,"Babe (1995)","Comedy",5,1995-01-01,47,"M","administrator"
87,"Babe (1995)","Childrens",5,1995-01-01,47,"M","administrator"
875,"Babe (1995)","Childrens",3,1995-01-01,24,"F","student"
875,"Babe (1995)","Comedy",3,1995-01-01,24,"F","student"
875,"Babe (1995)","Drama",3,1995-01-01,24,"F","student"
878,"Babe (1995)","Drama",3,1995-01-01,50,"F","educator"
878,"Babe (1995)","Childrens",3,1995-01-01,50,"F","educator"
878,"Babe (1995)","Comedy",3,1995-01-01,50,"F","educator"
880,"Babe (1995)","Drama",4,1995-01-01,13,"M","student"
880,"Babe (1995)","Comedy",4,1995-01-01,13,"M","student"
880,"Babe (1995)","Childrens",4,1995-01-01,13,"M","student"
881,"Babe (1995)","Comedy",4,1995-01-01,39,"M","marketing"
881,"Babe (1995)","Childrens",4,1995-01-01,39,"M","marketing"
881,"Babe (1995)","Drama",4,1995-01-01,39,"M","marketing"
882,"Babe (1995)","Comedy",5,1995-01-01,35,"M","engineer"
882,"Babe (1995)","Childrens",5,1995-01-01,35,"M","engineer"
882,"Babe (1995)","Drama",5,1995-01-01,35,"M","engineer"
883,"Babe (1995)","Childrens",4,1995-01-01,49,"M","librarian"
883,"Babe (1995)","Drama",4,1995-01-01,49,"M","librarian"
883,"Babe (1995)","Comedy",4,1995-01-01,49,"M","librarian"
887,"Babe (1995)","Childrens",4,1995-01-01,14,"F","student"
887,"Babe (1995)","Drama",4,1995-01-01,14,"F","student"
887,"Babe (1995)","Comedy",4,1995-01-01,14,"F","student"
889,"Babe (1995)","Childrens",3,1995-01-01,24,"M","technician"
889,"Babe (1995)","Comedy",3,1995-01-01,24,"M","technician"
889,"Babe (1995)","Drama",3,1995-01-01,24,"M","technician"
892,"Babe (1995)","Drama",5,1995-01-01,36,"M","other"
892,"Babe (1995)","Childrens",5,1995-01-01,36,"M","other"
892,"Babe (1995)","Comedy",5,1995-01-01,36,"M","other"
896,"Babe (1995)","Childrens",5,1995-01-01,28,"M","writer"
896,"Babe (1995)","Drama",5,1995-01-01,28,"M","writer"
896,"Babe (1995)","Comedy",5,1995-01-01,28,"M","writer"
897,"Babe (1995)","Childrens",3,1995-01-01,30,"M","other"
897,"Babe (1995)","Drama",3,1995-01-01,30,"M","other"
897,"Babe (1995)","Comedy",3,1995-01-01,30,"M","other"
899,"Babe (1995)","Drama",4,1995-01-01,32,"M","other"
899,"Babe (1995)","Comedy",4,1995-01-01,32,"M","other"
899,"Babe (1995)","Childrens",4,1995-01-01,32,"M","other"
90,"Babe (1995)","Drama",5,1995-01-01,60,"M","educator"
90,"Babe (1995)","Comedy",5,1995-01-01,60,"M","educator"
90,"Babe (1995)","Childrens",5,1995-01-01,60,"M","educator"
901,"Babe (1995)","Drama",3,1995-01-01,38,"M","executive"
901,"Babe (1995)","Comedy",3,1995-01-01,38,"M","executive"
901,"Babe (1995)","Childrens",3,1995-01-01,38,"M","executive"
902,"Babe (1995)","Childrens",5,1995-01-01,45,"F","artist"
902,"Babe (1995)","Comedy",5,1995-01-01,45,"F","artist"
902,"Babe (1995)","Drama",5,1995-01-01,45,"F","artist"
907,"Babe (1995)","Childrens",3,1995-01-01,25,"F","other"
907,"Babe (1995)","Drama",3,1995-01-01,25,"F","other"
907,"Babe (1995)","Comedy",3,1995-01-01,25,"F","other"
913,"Babe (1995)","Drama",2,1995-01-01,27,"M","student"
913,"Babe (1995)","Childrens",2,1995-01-01,27,"M","student"
913,"Babe (1995)","Comedy",2,1995-01-01,27,"M","student"
92,"Babe (1995)","Drama",5,1995-01-01,32,"M","entertainment"
92,"Babe (1995)","Comedy",5,1995-01-01,32,"M","entertainment"
92,"Babe (1995)","Childrens",5,1995-01-01,32,"M","entertainment"
921,"Babe (1995)","Comedy",3,1995-01-01,20,"F","student"
921,"Babe (1995)","Childrens",3,1995-01-01,20,"F","student"
921,"Babe (1995)","Drama",3,1995-01-01,20,"F","student"
927,"Babe (1995)","Comedy",4,1995-01-01,23,"M","programmer"
927,"Babe (1995)","Childrens",4,1995-01-01,23,"M","programmer"
927,"Babe (1995)","Drama",4,1995-01-01,23,"M","programmer"
928,"Babe (1995)","Childrens",5,1995-01-01,21,"M","student"
928,"Babe (1995)","Drama",5,1995-01-01,21,"M","student"
928,"Babe (1995)","Comedy",5,1995-01-01,21,"M","student"
930,"Babe (1995)","Childrens",3,1995-01-01,28,"F","scientist"
930,"Babe (1995)","Drama",3,1995-01-01,28,"F","scientist"
930,"Babe (1995)","Comedy",3,1995-01-01,28,"F","scientist"
94,"Babe (1995)","Comedy",5,1995-01-01,26,"M","student"
94,"Babe (1995)","Drama",5,1995-01-01,26,"M","student"
94,"Babe (1995)","Childrens",5,1995-01-01,26,"M","student"
940,"Babe (1995)","Childrens",5,1995-01-01,32,"M","administrator"
940,"Babe (1995)","Comedy",5,1995-01-01,32,"M","administrator"
940,"Babe (1995)","Drama",5,1995-01-01,32,"M","administrator"
95,"Babe (1995)","Comedy",5,1995-01-01,31,"M","administrator"
95,"Babe (1995)","Drama",5,1995-01-01,31,"M","administrator"
95,"Babe (1995)","Childrens",5,1995-01-01,31,"M","administrator"
96,"Babe (1995)","Drama",5,1995-01-01,25,"F","artist"
96,"Babe (1995)","Comedy",5,1995-01-01,25,"F","artist"
96,"Babe (1995)","Childrens",5,1995-01-01,25,"F","artist"
167,"Babyfever (1994)","Comedy",1,1994-01-01,37,"M","other"
167,"Babyfever (1994)","Drama",1,1994-01-01,37,"M","other"
405,"Babyfever (1994)","Comedy",1,1994-01-01,22,"F","healthcare"
405,"Babyfever (1994)","Drama",1,1994-01-01,22,"F","healthcare"
110,"Baby-Sitters Club, The (1995)","Childrens",2,1995-01-01,19,"M","student"
13,"Baby-Sitters Club, The (1995)","Childrens",5,1995-01-01,47,"M","educator"
22,"Baby-Sitters Club, The (1995)","Childrens",1,1995-01-01,25,"M","writer"
314,"Baby-Sitters Club, The (1995)","Childrens",4,1995-01-01,20,"F","student"
405,"Baby-Sitters Club, The (1995)","Childrens",1,1995-01-01,22,"F","healthcare"
416,"Baby-Sitters Club, The (1995)","Childrens",2,1995-01-01,20,"F","student"
504,"Baby-Sitters Club, The (1995)","Childrens",3,1995-01-01,40,"F","writer"
87,"Baby-Sitters Club, The (1995)","Childrens",2,1995-01-01,47,"M","administrator"
880,"Baby-Sitters Club, The (1995)","Childrens",2,1995-01-01,13,"M","student"
95,"Baby-Sitters Club, The (1995)","Childrens",3,1995-01-01,31,"M","administrator"
303,"Babysitter, The (1995)","Drama",1,1995-01-01,19,"M","student"
303,"Babysitter, The (1995)","Thriller",1,1995-01-01,19,"M","student"
504,"Babysitter, The (1995)","Drama",3,1995-01-01,40,"F","writer"
504,"Babysitter, The (1995)","Thriller",3,1995-01-01,40,"F","writer"
588,"Babysitter, The (1995)","Drama",3,1995-01-01,18,"F","student"
588,"Babysitter, The (1995)","Thriller",3,1995-01-01,18,"F","student"
119,"Backbeat (1993)","Musical",5,1993-01-01,32,"M","programmer"
119,"Backbeat (1993)","Drama",5,1993-01-01,32,"M","programmer"
201,"Backbeat (1993)","Drama",2,1993-01-01,27,"M","writer"
201,"Backbeat (1993)","Musical",2,1993-01-01,27,"M","writer"
303,"Backbeat (1993)","Drama",3,1993-01-01,19,"M","student"
303,"Backbeat (1993)","Musical",3,1993-01-01,19,"M","student"
339,"Backbeat (1993)","Musical",4,1993-01-01,35,"M","lawyer"
339,"Backbeat (1993)","Drama",4,1993-01-01,35,"M","lawyer"
406,"Backbeat (1993)","Musical",2,1993-01-01,52,"M","educator"
406,"Backbeat (1993)","Drama",2,1993-01-01,52,"M","educator"
437,"Backbeat (1993)","Musical",5,1993-01-01,27,"F","other"
437,"Backbeat (1993)","Drama",5,1993-01-01,27,"F","other"
450,"Backbeat (1993)","Drama",5,1993-01-01,35,"F","educator"
450,"Backbeat (1993)","Musical",5,1993-01-01,35,"F","educator"
508,"Backbeat (1993)","Musical",4,1993-01-01,27,"M","marketing"
508,"Backbeat (1993)","Drama",4,1993-01-01,27,"M","marketing"
561,"Backbeat (1993)","Musical",3,1993-01-01,23,"M","engineer"
561,"Backbeat (1993)","Drama",3,1993-01-01,23,"M","engineer"
608,"Backbeat (1993)","Musical",3,1993-01-01,22,"M","other"
608,"Backbeat (1993)","Drama",3,1993-01-01,22,"M","other"
655,"Backbeat (1993)","Drama",3,1993-01-01,50,"F","healthcare"
655,"Backbeat (1993)","Musical",3,1993-01-01,50,"F","healthcare"
682,"Backbeat (1993)","Drama",3,1993-01-01,23,"M","programmer"
682,"Backbeat (1993)","Musical",3,1993-01-01,23,"M","programmer"
76,"Backbeat (1993)","Drama",2,1993-01-01,20,"M","student"
76,"Backbeat (1993)","Musical",2,1993-01-01,20,"M","student"
828,"Backbeat (1993)","Musical",3,1993-01-01,28,"M","librarian"
828,"Backbeat (1993)","Drama",3,1993-01-01,28,"M","librarian"
835,"Backbeat (1993)","Musical",4,1993-01-01,44,"F","executive"
835,"Backbeat (1993)","Drama",4,1993-01-01,44,"F","executive"
85,"Backbeat (1993)","Drama",4,1993-01-01,51,"M","educator"
85,"Backbeat (1993)","Musical",4,1993-01-01,51,"M","educator"
889,"Backbeat (1993)","Drama",4,1993-01-01,24,"M","technician"
889,"Backbeat (1993)","Musical",4,1993-01-01,24,"M","technician"
894,"Backbeat (1993)","Drama",3,1993-01-01,47,"M","educator"
894,"Backbeat (1993)","Musical",3,1993-01-01,47,"M","educator"
94,"Backbeat (1993)","Musical",4,1993-01-01,26,"M","student"
94,"Backbeat (1993)","Drama",4,1993-01-01,26,"M","student"
1,"Back to the Future (1985)","Comedy",5,1985-01-01,24,"M","technician"
1,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,24,"M","technician"
102,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,38,"M","programmer"
102,"Back to the Future (1985)","Comedy",4,1985-01-01,38,"M","programmer"
103,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,26,"M","student"
103,"Back to the Future (1985)","Comedy",3,1985-01-01,26,"M","student"
109,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,29,"M","other"
109,"Back to the Future (1985)","Comedy",4,1985-01-01,29,"M","other"
11,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,39,"F","other"
11,"Back to the Future (1985)","Comedy",3,1985-01-01,39,"F","other"
110,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,19,"M","student"
110,"Back to the Future (1985)","Comedy",3,1985-01-01,19,"M","student"
114,"Back to the Future (1985)","Comedy",3,1985-01-01,27,"M","programmer"
114,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,27,"M","programmer"
119,"Back to the Future (1985)","Comedy",4,1985-01-01,32,"M","programmer"
119,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,32,"M","programmer"
12,"Back to the Future (1985)","Comedy",5,1985-01-01,28,"F","other"
12,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,28,"F","other"
125,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,30,"M","lawyer"
125,"Back to the Future (1985)","Comedy",5,1985-01-01,30,"M","lawyer"
128,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,24,"F","marketing"
128,"Back to the Future (1985)","Comedy",4,1985-01-01,24,"F","marketing"
13,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,47,"M","educator"
13,"Back to the Future (1985)","Comedy",5,1985-01-01,47,"M","educator"
130,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,20,"M","none"
130,"Back to the Future (1985)","Comedy",5,1985-01-01,20,"M","none"
136,"Back to the Future (1985)","Comedy",4,1985-01-01,51,"M","other"
136,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,51,"M","other"
14,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,45,"M","scientist"
14,"Back to the Future (1985)","Comedy",5,1985-01-01,45,"M","scientist"
144,"Back to the Future (1985)","Sci-Fi",2,1985-01-01,53,"M","programmer"
144,"Back to the Future (1985)","Comedy",2,1985-01-01,53,"M","programmer"
148,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,33,"M","engineer"
148,"Back to the Future (1985)","Comedy",3,1985-01-01,33,"M","engineer"
151,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,38,"F","administrator"
151,"Back to the Future (1985)","Comedy",4,1985-01-01,38,"F","administrator"
152,"Back to the Future (1985)","Comedy",4,1985-01-01,33,"F","educator"
152,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,33,"F","educator"
158,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,50,"M","educator"
158,"Back to the Future (1985)","Comedy",4,1985-01-01,50,"M","educator"
16,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,21,"M","entertainment"
16,"Back to the Future (1985)","Comedy",5,1985-01-01,21,"M","entertainment"
161,"Back to the Future (1985)","Sci-Fi",2,1985-01-01,50,"M","lawyer"
161,"Back to the Future (1985)","Comedy",2,1985-01-01,50,"M","lawyer"
167,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,37,"M","other"
167,"Back to the Future (1985)","Comedy",4,1985-01-01,37,"M","other"
169,"Back to the Future (1985)","Comedy",3,1985-01-01,52,"F","other"
169,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,52,"F","other"
174,"Back to the Future (1985)","Comedy",4,1985-01-01,30,"F","administrator"
174,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,30,"F","administrator"
177,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,20,"M","programmer"
177,"Back to the Future (1985)","Comedy",3,1985-01-01,20,"M","programmer"
178,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,26,"M","other"
178,"Back to the Future (1985)","Comedy",4,1985-01-01,26,"M","other"
18,"Back to the Future (1985)","Comedy",3,1985-01-01,35,"F","other"
18,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,35,"F","other"
180,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,22,"F","administrator"
180,"Back to the Future (1985)","Comedy",3,1985-01-01,22,"F","administrator"
187,"Back to the Future (1985)","Comedy",2,1985-01-01,26,"M","educator"
187,"Back to the Future (1985)","Sci-Fi",2,1985-01-01,26,"M","educator"
188,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,42,"M","student"
188,"Back to the Future (1985)","Comedy",4,1985-01-01,42,"M","student"
189,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,32,"M","artist"
189,"Back to the Future (1985)","Comedy",5,1985-01-01,32,"M","artist"
194,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,38,"M","administrator"
194,"Back to the Future (1985)","Comedy",4,1985-01-01,38,"M","administrator"
198,"Back to the Future (1985)","Comedy",3,1985-01-01,21,"F","student"
198,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,21,"F","student"
20,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,42,"F","homemaker"
20,"Back to the Future (1985)","Comedy",3,1985-01-01,42,"F","homemaker"
200,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,40,"M","programmer"
200,"Back to the Future (1985)","Comedy",5,1985-01-01,40,"M","programmer"
201,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,27,"M","writer"
201,"Back to the Future (1985)","Comedy",4,1985-01-01,27,"M","writer"
202,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,41,"F","educator"
202,"Back to the Future (1985)","Comedy",3,1985-01-01,41,"F","educator"
207,"Back to the Future (1985)","Comedy",3,1985-01-01,39,"M","marketing"
207,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,39,"M","marketing"
208,"Back to the Future (1985)","Comedy",3,1985-01-01,43,"M","engineer"
208,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,43,"M","engineer"
210,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,39,"M","engineer"
210,"Back to the Future (1985)","Comedy",5,1985-01-01,39,"M","engineer"
213,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,33,"M","executive"
213,"Back to the Future (1985)","Comedy",5,1985-01-01,33,"M","executive"
215,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,35,"M","programmer"
215,"Back to the Future (1985)","Comedy",3,1985-01-01,35,"M","programmer"
216,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,22,"M","engineer"
216,"Back to the Future (1985)","Comedy",4,1985-01-01,22,"M","engineer"
218,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,37,"M","administrator"
218,"Back to the Future (1985)","Comedy",3,1985-01-01,37,"M","administrator"
22,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,25,"M","writer"
22,"Back to the Future (1985)","Comedy",5,1985-01-01,25,"M","writer"
221,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,19,"M","student"
221,"Back to the Future (1985)","Comedy",4,1985-01-01,19,"M","student"
222,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,29,"M","programmer"
222,"Back to the Future (1985)","Comedy",5,1985-01-01,29,"M","programmer"
228,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,21,"F","student"
228,"Back to the Future (1985)","Comedy",3,1985-01-01,21,"F","student"
23,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,30,"F","artist"
23,"Back to the Future (1985)","Comedy",3,1985-01-01,30,"F","artist"
230,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,28,"F","student"
230,"Back to the Future (1985)","Comedy",4,1985-01-01,28,"F","student"
232,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,45,"M","scientist"
232,"Back to the Future (1985)","Comedy",4,1985-01-01,45,"M","scientist"
233,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,38,"M","engineer"
233,"Back to the Future (1985)","Comedy",5,1985-01-01,38,"M","engineer"
234,"Back to the Future (1985)","Sci-Fi",2,1985-01-01,60,"M","retired"
234,"Back to the Future (1985)","Comedy",2,1985-01-01,60,"M","retired"
236,"Back to the Future (1985)","Comedy",3,1985-01-01,44,"F","writer"
236,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,44,"F","writer"
239,"Back to the Future (1985)","Comedy",3,1985-01-01,39,"M","artist"
239,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,39,"M","artist"
244,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,28,"M","technician"
244,"Back to the Future (1985)","Comedy",4,1985-01-01,28,"M","technician"
246,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,19,"M","student"
246,"Back to the Future (1985)","Comedy",3,1985-01-01,19,"M","student"
25,"Back to the Future (1985)","Comedy",5,1985-01-01,39,"M","engineer"
25,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,39,"M","engineer"
250,"Back to the Future (1985)","Sci-Fi",2,1985-01-01,29,"M","executive"
250,"Back to the Future (1985)","Comedy",2,1985-01-01,29,"M","executive"
254,"Back to the Future (1985)","Comedy",4,1985-01-01,44,"M","educator"
254,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,44,"M","educator"
262,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,19,"F","student"
262,"Back to the Future (1985)","Comedy",3,1985-01-01,19,"F","student"
263,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,41,"M","programmer"
263,"Back to the Future (1985)","Comedy",4,1985-01-01,41,"M","programmer"
264,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,36,"F","writer"
264,"Back to the Future (1985)","Comedy",5,1985-01-01,36,"F","writer"
267,"Back to the Future (1985)","Comedy",4,1985-01-01,23,"M","engineer"
267,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,23,"M","engineer"
268,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,24,"M","engineer"
268,"Back to the Future (1985)","Comedy",3,1985-01-01,24,"M","engineer"
269,"Back to the Future (1985)","Sci-Fi",2,1985-01-01,31,"F","librarian"
269,"Back to the Future (1985)","Comedy",2,1985-01-01,31,"F","librarian"
271,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,51,"M","engineer"
271,"Back to the Future (1985)","Comedy",4,1985-01-01,51,"M","engineer"
272,"Back to the Future (1985)","Comedy",4,1985-01-01,33,"M","scientist"
272,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,33,"M","scientist"
276,"Back to the Future (1985)","Comedy",5,1985-01-01,21,"M","student"
276,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,21,"M","student"
279,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,33,"M","programmer"
279,"Back to the Future (1985)","Comedy",3,1985-01-01,33,"M","programmer"
280,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,30,"F","librarian"
280,"Back to the Future (1985)","Comedy",3,1985-01-01,30,"F","librarian"
283,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,28,"M","programmer"
283,"Back to the Future (1985)","Comedy",4,1985-01-01,28,"M","programmer"
286,"Back to the Future (1985)","Comedy",3,1985-01-01,27,"M","student"
286,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,27,"M","student"
290,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,40,"M","engineer"
290,"Back to the Future (1985)","Comedy",4,1985-01-01,40,"M","engineer"
291,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,19,"M","student"
291,"Back to the Future (1985)","Comedy",4,1985-01-01,19,"M","student"
293,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,24,"M","writer"
293,"Back to the Future (1985)","Comedy",3,1985-01-01,24,"M","writer"
295,"Back to the Future (1985)","Comedy",4,1985-01-01,31,"M","educator"
295,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,31,"M","educator"
296,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,43,"F","administrator"
296,"Back to the Future (1985)","Comedy",5,1985-01-01,43,"F","administrator"
297,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,29,"F","educator"
297,"Back to the Future (1985)","Comedy",3,1985-01-01,29,"F","educator"
298,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,44,"M","executive"
298,"Back to the Future (1985)","Comedy",4,1985-01-01,44,"M","executive"
299,"Back to the Future (1985)","Comedy",4,1985-01-01,29,"M","doctor"
299,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,29,"M","doctor"
301,"Back to the Future (1985)","Comedy",5,1985-01-01,24,"M","student"
301,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,24,"M","student"
303,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,19,"M","student"
303,"Back to the Future (1985)","Comedy",4,1985-01-01,19,"M","student"
305,"Back to the Future (1985)","Comedy",2,1985-01-01,23,"M","programmer"
305,"Back to the Future (1985)","Sci-Fi",2,1985-01-01,23,"M","programmer"
307,"Back to the Future (1985)","Comedy",3,1985-01-01,25,"M","student"
307,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,25,"M","student"
308,"Back to the Future (1985)","Comedy",4,1985-01-01,60,"M","retired"
308,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,60,"M","retired"
311,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,32,"M","technician"
311,"Back to the Future (1985)","Comedy",5,1985-01-01,32,"M","technician"
312,"Back to the Future (1985)","Comedy",4,1985-01-01,48,"M","other"
312,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,48,"M","other"
313,"Back to the Future (1985)","Comedy",4,1985-01-01,41,"M","marketing"
313,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,41,"M","marketing"
314,"Back to the Future (1985)","Comedy",5,1985-01-01,20,"F","student"
314,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,20,"F","student"
315,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,31,"M","educator"
315,"Back to the Future (1985)","Comedy",5,1985-01-01,31,"M","educator"
318,"Back to the Future (1985)","Comedy",5,1985-01-01,65,"M","retired"
318,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,65,"M","retired"
320,"Back to the Future (1985)","Comedy",5,1985-01-01,19,"M","student"
320,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,19,"M","student"
323,"Back to the Future (1985)","Comedy",3,1985-01-01,21,"M","student"
323,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,21,"M","student"
326,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,41,"M","administrator"
326,"Back to the Future (1985)","Comedy",3,1985-01-01,41,"M","administrator"
327,"Back to the Future (1985)","Comedy",4,1985-01-01,22,"M","student"
327,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,22,"M","student"
328,"Back to the Future (1985)","Comedy",3,1985-01-01,51,"M","administrator"
328,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,51,"M","administrator"
330,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,35,"F","educator"
330,"Back to the Future (1985)","Comedy",5,1985-01-01,35,"F","educator"
332,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,20,"M","student"
332,"Back to the Future (1985)","Comedy",4,1985-01-01,20,"M","student"
334,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,32,"M","librarian"
334,"Back to the Future (1985)","Comedy",4,1985-01-01,32,"M","librarian"
336,"Back to the Future (1985)","Comedy",5,1985-01-01,23,"M","salesman"
336,"Back to the Future (1985)","Sci-Fi",5,1985-01-01,23,"M","salesman"
338,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,39,"F","librarian"
338,"Back to the Future (1985)","Comedy",3,1985-01-01,39,"F","librarian"
339,"Back to the Future (1985)","Sci-Fi",3,1985-01-01,35,"M","lawyer"
339,"Back to the Future (1985)","Comedy",3,1985-01-01,35,"M","lawyer"
340,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,46,"M","engineer"
340,"Back to the Future (1985)","Comedy",4,1985-01-01,46,"M","engineer"
342,"Back to the Future (1985)","Comedy",4,1985-01-01,25,"F","other"
342,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,25,"F","other"
344,"Back to the Future (1985)","Sci-Fi",4,1985-01-01,30,"F","librarian"
